source_dataset,source_split,image_id,source_image_name,source_label_name,source_image_path,source_label_path,image_width,image_height,plate_instance_count,clip_required_box_count,non_clippable_box_count,max_overshoot,real_synthetic,is_negative,canonical_class,ImageID,LocalKaggleSplit,LocalFileName,OpenImagesSplit,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,SourceMetadataURL,_source_csv
open_images_v7,train,1c138686eff328aa,1c138686eff328aa.jpg,1c138686eff328aa.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c138686eff328aa.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c138686eff328aa.txt,1024,746,1,0,0,0.0,REAL,False,license_plate,1c138686eff328aa,train,1c138686eff328aa.jpg,train,https://c3.staticflickr.com/5/4085/5178094218_127bc3000d_o.jpg,https://www.flickr.com/photos/special-fx/5178094218,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/special-fx/,Highway Patrol Images,PE 203 Falcon XR6T,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c1d11ca9c8646d0,1c1d11ca9c8646d0.jpg,1c1d11ca9c8646d0.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c1d11ca9c8646d0.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c1d11ca9c8646d0.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1c1d11ca9c8646d0,train,1c1d11ca9c8646d0.jpg,train,https://farm1.staticflickr.com/2362/2498672396_f78f61b34a_o.jpg,https://www.flickr.com/photos/joebeone/2498672396,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/joebeone/,Joe Hall,I (square) Judd,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c1fa282b3217daf,1c1fa282b3217daf.jpg,1c1fa282b3217daf.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c1fa282b3217daf.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c1fa282b3217daf.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,1c1fa282b3217daf,train,1c1fa282b3217daf.jpg,train,https://c8.staticflickr.com/9/8023/7438743790_f830caab2f_o.jpg,https://www.flickr.com/photos/gonmi/7438743790,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gonmi/,Nacho,Volvo 740 GLE,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c34fb54c3a43bb3,1c34fb54c3a43bb3.jpg,1c34fb54c3a43bb3.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c34fb54c3a43bb3.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c34fb54c3a43bb3.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1c34fb54c3a43bb3,train,1c34fb54c3a43bb3.jpg,train,https://farm4.staticflickr.com/2256/3537475682_8ef94f89da_o.jpg,https://www.flickr.com/photos/8058098@N07/3537475682,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 5 series,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c583f5f87eeca30,1c583f5f87eeca30.jpg,1c583f5f87eeca30.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c583f5f87eeca30.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c583f5f87eeca30.txt,1024,640,1,0,0,0.0,REAL,False,license_plate,1c583f5f87eeca30,train,1c583f5f87eeca30.jpg,train,https://farm1.staticflickr.com/3399/3575280144_d41ea43b08_o.jpg,https://www.flickr.com/photos/msvg/3575280144,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/msvg/,Michael Gil,GRRRR,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c62dcbf9a6c22c7,1c62dcbf9a6c22c7.jpg,1c62dcbf9a6c22c7.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c62dcbf9a6c22c7.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c62dcbf9a6c22c7.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1c62dcbf9a6c22c7,train,1c62dcbf9a6c22c7.jpg,train,https://farm8.staticflickr.com/6046/6221603140_1bfc46f727_o.jpg,https://www.flickr.com/photos/jasoncartwright/6221603140,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jasoncartwright/,Jason Cartwright,Google number plate,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c69af8ea98607a2,1c69af8ea98607a2.jpg,1c69af8ea98607a2.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c69af8ea98607a2.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c69af8ea98607a2.txt,1024,767,1,0,0,0.0,REAL,False,license_plate,1c69af8ea98607a2,train,1c69af8ea98607a2.jpg,train,https://farm3.staticflickr.com/7147/6450418327_fc7438a4dd_o.jpg,https://www.flickr.com/photos/jetalone/6450418327,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jetalone/,Hajime NAKANO,"日比谷, 宮城県南三陸町で瓦礫撤去ボランティア(レーベン号) Volunteer at Minamisanrikucho, Miyagi pref. Entire town destroyed by the tsunami of Great East Japan Earthquake",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c6c9058c93cb49a,1c6c9058c93cb49a.jpg,1c6c9058c93cb49a.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c6c9058c93cb49a.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c6c9058c93cb49a.txt,1024,681,1,0,0,0.0,REAL,False,license_plate,1c6c9058c93cb49a,train,1c6c9058c93cb49a.jpg,train,https://c3.staticflickr.com/3/2424/3640694294_41225ed9af_o.jpg,https://www.flickr.com/photos/wonderlane/3640694294,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/wonderlane/,Wonderlane,DSC_5441,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c8cd7fc4dbe8eae,1c8cd7fc4dbe8eae.jpg,1c8cd7fc4dbe8eae.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c8cd7fc4dbe8eae.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c8cd7fc4dbe8eae.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1c8cd7fc4dbe8eae,train,1c8cd7fc4dbe8eae.jpg,train,https://c7.staticflickr.com/6/5180/5423497316_eae0f79927_o.jpg,https://www.flickr.com/photos/8058098@N07/5423497316,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 545i M Sport,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1c94bbcd8746e280,1c94bbcd8746e280.jpg,1c94bbcd8746e280.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1c94bbcd8746e280.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1c94bbcd8746e280.txt,1024,735,2,0,0,0.0,REAL,False,license_plate,1c94bbcd8746e280,train,1c94bbcd8746e280.jpg,train,https://farm1.staticflickr.com/7169/6806419409_df80a3a8b0_o.jpg,https://www.flickr.com/photos/special-fx/6806419409,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/special-fx/,Highway Patrol Images,CIU 365,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1ca1ec5b25d6e224,1ca1ec5b25d6e224.jpg,1ca1ec5b25d6e224.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1ca1ec5b25d6e224.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1ca1ec5b25d6e224.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,1ca1ec5b25d6e224,train,1ca1ec5b25d6e224.jpg,train,https://farm5.staticflickr.com/4005/4204540137_e8c341ee1d_o.jpg,https://www.flickr.com/photos/vix/4204540137,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/vix/,vix,Those who couldn't journey out on Saturday clearly did so on Sunday,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1ca35bcd50d17273,1ca35bcd50d17273.jpg,1ca35bcd50d17273.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1ca35bcd50d17273.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1ca35bcd50d17273.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1ca35bcd50d17273,train,1ca35bcd50d17273.jpg,train,https://farm4.staticflickr.com/54/127787224_ddf4ab6838_o.jpg,https://www.flickr.com/photos/mrmonochrome/127787224,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mrmonochrome/,Monochrome,Porsche 2,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1ca83484e995866e,1ca83484e995866e.jpg,1ca83484e995866e.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1ca83484e995866e.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1ca83484e995866e.txt,576,1024,1,0,0,0.0,REAL,False,license_plate,1ca83484e995866e,train,1ca83484e995866e.jpg,train,https://c7.staticflickr.com/5/4084/5099220888_1fe309cf6d_o.jpg,https://www.flickr.com/photos/dumbledad/5099220888,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/dumbledad/,Tim Regan,Reykjavík sunset,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1cbc30c8e8ba32ed,1cbc30c8e8ba32ed.jpg,1cbc30c8e8ba32ed.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1cbc30c8e8ba32ed.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1cbc30c8e8ba32ed.txt,683,1024,2,0,0,0.0,REAL,False,license_plate,1cbc30c8e8ba32ed,train,1cbc30c8e8ba32ed.jpg,train,https://c6.staticflickr.com/6/5592/14470576652_eb2db65176_o.jpg,https://www.flickr.com/photos/allys_scotland/14470576652,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/allys_scotland/,Alan Weir,DSC_1206,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1cc66de6be9cdc54,1cc66de6be9cdc54.jpg,1cc66de6be9cdc54.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1cc66de6be9cdc54.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1cc66de6be9cdc54.txt,1024,769,2,0,0,0.0,REAL,False,license_plate,1cc66de6be9cdc54,train,1cc66de6be9cdc54.jpg,train,https://farm5.staticflickr.com/3009/2530434431_5b6afc88f1_o.jpg,https://www.flickr.com/photos/didbygraham/2530434431,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,H L Boulton FJ04FDZ,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1ce34ecf0d7c6520,1ce34ecf0d7c6520.jpg,1ce34ecf0d7c6520.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1ce34ecf0d7c6520.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1ce34ecf0d7c6520.txt,1024,640,1,0,0,0.0,REAL,False,license_plate,1ce34ecf0d7c6520,train,1ce34ecf0d7c6520.jpg,train,https://farm1.staticflickr.com/8650/15881757882_b974fc0bc5_o.jpg,https://www.flickr.com/photos/jiff01/15881757882,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jiff01/,Jorge Figueroa,Tales from the borderlands Chapter 1,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1ceea6c3952c922c,1ceea6c3952c922c.jpg,1ceea6c3952c922c.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1ceea6c3952c922c.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1ceea6c3952c922c.txt,1024,685,3,0,0,0.0,REAL,False,license_plate,1ceea6c3952c922c,train,1ceea6c3952c922c.jpg,train,https://c5.staticflickr.com/4/3842/14688159881_8e7a5be218_o.jpg,https://www.flickr.com/photos/flightlog/14688159881,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/flightlog/,flightlog,DSC_3318,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1cfbeccff149459d,1cfbeccff149459d.jpg,1cfbeccff149459d.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1cfbeccff149459d.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1cfbeccff149459d.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,1cfbeccff149459d,train,1cfbeccff149459d.jpg,train,https://c6.staticflickr.com/8/7378/9046247946_31bcf82473_o.jpg,https://www.flickr.com/photos/8058098@N07/9046247946,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 535d Touring F11,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1d18b4b2e9f223ea,1d18b4b2e9f223ea.jpg,1d18b4b2e9f223ea.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1d18b4b2e9f223ea.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1d18b4b2e9f223ea.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1d18b4b2e9f223ea,train,1d18b4b2e9f223ea.jpg,train,https://c3.staticflickr.com/6/5269/5646770022_f97e4e085f_o.jpg,https://www.flickr.com/photos/16801915@N06/5646770022,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/16801915@N06/,Reading Tom,Morland Brewery,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1d24d0267c8f8963,1d24d0267c8f8963.jpg,1d24d0267c8f8963.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1d24d0267c8f8963.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1d24d0267c8f8963.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1d24d0267c8f8963,train,1d24d0267c8f8963.jpg,train,https://farm4.staticflickr.com/678/20469697914_b78b485ce8_o.jpg,https://www.flickr.com/photos/infrogmation/20469697914,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/infrogmation/,Infrogmation of New Orleans,Tee Evas Magazine Aug15,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1d2b578d6585e180,1d2b578d6585e180.jpg,1d2b578d6585e180.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1d2b578d6585e180.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1d2b578d6585e180.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,1d2b578d6585e180,train,1d2b578d6585e180.jpg,train,https://farm1.staticflickr.com/3387/3582622168_8c85e432f4_o.jpg,https://www.flickr.com/photos/ay_caramba/3582622168,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ay_caramba/,LUCAS LORENZO,Untitled,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1d46a4678de640c1,1d46a4678de640c1.jpg,1d46a4678de640c1.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1d46a4678de640c1.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1d46a4678de640c1.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1d46a4678de640c1,train,1d46a4678de640c1.jpg,train,https://farm2.staticflickr.com/8113/8894558221_68cbe215dc_o.jpg,https://www.flickr.com/photos/gammaman/8894558221/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gammaman/,Eli Christman,Son of a... some beach some where!,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1d542803f9e35f52,1d542803f9e35f52.jpg,1d542803f9e35f52.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1d542803f9e35f52.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1d542803f9e35f52.txt,1024,788,1,0,0,0.0,REAL,False,license_plate,1d542803f9e35f52,train,1d542803f9e35f52.jpg,train,https://farm3.staticflickr.com/2739/4330886078_e8de1c3a87_o.jpg,https://www.flickr.com/photos/police_mad_liam/4330886078,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/police_mad_liam/,Police_Mad_Liam,North Yorkshire Police - Volvo S60 Traffic Car (YJ06 TYF),https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1d5b964bef140076,1d5b964bef140076.jpg,1d5b964bef140076.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1d5b964bef140076.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1d5b964bef140076.txt,1024,620,1,0,0,0.0,REAL,False,license_plate,1d5b964bef140076,train,1d5b964bef140076.jpg,train,https://farm7.staticflickr.com/2625/3690145618_6738f40342_o.jpg,https://www.flickr.com/photos/78428166@N00/3690145618,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/78428166@N00/,Tony Alter,Virginia Vanity Plate,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1d68aef8991169c1,1d68aef8991169c1.jpg,1d68aef8991169c1.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1d68aef8991169c1.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1d68aef8991169c1.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,1d68aef8991169c1,train,1d68aef8991169c1.jpg,train,https://farm2.staticflickr.com/2909/14448803777_646d4d76c8_o.jpg,https://www.flickr.com/photos/92622665@N08/14448803777,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/92622665@N08/,Charlie,1988 Renault 21 1.7 TS,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,1d79bb1ca825f2f2,1d79bb1ca825f2f2.jpg,1d79bb1ca825f2f2.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/1d79bb1ca825f2f2.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/1d79bb1ca825f2f2.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,1d79bb1ca825f2f2,train,1d79bb1ca825f2f2.jpg,train,https://farm3.staticflickr.com/8121/8699036392_e3d9faf7b3_o.jpg,https://www.flickr.com/photos/ell-r-brown/8699036392,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ell-r-brown/,Elliott Brown,"Unitarian building and 176 Lower High Street, Stourbridge",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
